filename,height,weight,label,xmin,ymin,xmax,ymax,path
Rhinoceros_213,1024,681,Rhinoceros,133.12800900000002,65.28,680.35986,959.36,./data/annotations/train/Rhinoceros_213.txt
Rhinoceros_22,768,1024,Rhinoceros,0.0,322.56,359.68,656.000256,./data/annotations/train/Rhinoceros_22.txt
Rhinoceros_23,678,1024,Rhinoceros,0.0,28.810254,962.56,581.3260139999999,./data/annotations/train/Rhinoceros_23.txt
Rhinoceros_24,685,1024,Rhinoceros,0.0,31.209285,970.3997439999999,640.1866150000001,./data/annotations/train/Rhinoceros_24.txt
Rhinoceros_25,768,1024,Rhinoceros,0.0,188.799744,624.799744,767.199744,./data/annotations/train/Rhinoceros_25.txt
Rhinoceros_26,768,768,Rhinoceros,166.90176,281.097984,721.568256,535.842816,./data/annotations/train/Rhinoceros_26.txt
Rhinoceros_27,680,1024,Rhinoceros,44.16,185.68759999999997,871.04,608.9264,./data/annotations/train/Rhinoceros_27.txt
Rhinoceros_28,910,1024,Rhinoceros,38.4,0.0,1023.36,909.3602699999999,./data/annotations/train/Rhinoceros_28.txt
Rhinoceros_29,909,1024,Rhinoceros,180.224,64.48991400000001,1022.976,907.976466,./data/annotations/train/Rhinoceros_29.txt
Rhinoceros_3,684,1024,Rhinoceros,250.88,150.50530799999999,584.32,580.887684,./data/annotations/train/Rhinoceros_3.txt
Rhinoceros_30,768,1024,Rhinoceros,442.88,248.319744,757.12,509.43974399999996,./data/annotations/train/Rhinoceros_30.txt
Rhinoceros_31,871,1024,Rhinoceros,25.78944,0.0,1022.483456,869.482718,./data/annotations/train/Rhinoceros_31.txt
Rhinoceros_32,680,1024,Rhinoceros,145.28,8.964440000000002,1023.36,679.35944,./data/annotations/train/Rhinoceros_32.txt
Rhinoceros_33,681,1024,Rhinoceros,352.64,288.656832,864.0,675.239421,./data/annotations/train/Rhinoceros_33.txt
Rhinoceros_34,683,1024,Rhinoceros,105.6,77.525964,883.84,513.210981,./data/annotations/train/Rhinoceros_34.txt
Rhinoceros_35,734,1024,Rhinoceros,179.999744,102.45612399999999,777.6,633.9455240000001,./data/annotations/train/Rhinoceros_35.txt
Rhinoceros_36,768,1024,Rhinoceros,195.2,0.0,1023.36,658.5600000000001,./data/annotations/train/Rhinoceros_36.txt
Rhinoceros_37,683,1024,Rhinoceros,0.0,0.0,739.84,662.497023,./data/annotations/train/Rhinoceros_37.txt
Rhinoceros_38,683,1024,Rhinoceros,192.64,177.47755,746.88,469.64241100000004,./data/annotations/train/Rhinoceros_38.txt
Rhinoceros_39,683,1024,Rhinoceros,163.84,0.0,823.68,682.3593460000001,./data/annotations/train/Rhinoceros_39.txt
Rhinoceros_4,688,1024,Rhinoceros,8.031232000000001,76.29576,900.8527359999999,576.233712,./data/annotations/train/Rhinoceros_4.txt
Rhinoceros_40,768,1024,Rhinoceros,650.999808,448.99968,1004.9996800000001,709.9998720000001,./data/annotations/train/Rhinoceros_40.txt
Rhinoceros_41,768,1024,Rhinoceros,34.56,63.99974400000001,968.96,624.639744,./data/annotations/train/Rhinoceros_41.txt
Rhinoceros_42,683,1024,Rhinoceros,138.88,131.346364,820.48,529.869351,./data/annotations/train/Rhinoceros_42.txt
Rhinoceros_43,684,1024,Rhinoceros,0.0,0.0,738.56,654.5394360000001,./data/annotations/train/Rhinoceros_43.txt
Rhinoceros_44,1024,768,Rhinoceros,330.24,348.8,669.440256,849.92,./data/annotations/train/Rhinoceros_44.txt
Rhinoceros_45,1024,683,Rhinoceros,83.696869,357.13536,540.872481,840.6917119999999,./data/annotations/train/Rhinoceros_45.txt
Rhinoceros_46,862,1024,Rhinoceros,0.0,0.0,997.76,813.328032,./data/annotations/train/Rhinoceros_46.txt
Rhinoceros_47,685,1024,Rhinoceros,0.0,80.99988,876.9996800000001,683.9999,./data/annotations/train/Rhinoceros_47.txt
Rhinoceros_48,685,1024,Rhinoceros,72.96,175.24766,903.68,609.5287549999999,./data/annotations/train/Rhinoceros_48.txt
Rhinoceros_49,1024,683,Rhinoceros,51.897755,153.6,580.4857979999999,871.04,./data/annotations/train/Rhinoceros_49.txt
Rhinoceros_5,771,1024,Rhinoceros,0.0,0.0,984.96,701.199828,./data/annotations/train/Rhinoceros_5.txt
Rhinoceros_50,768,1024,Rhinoceros,0.0,251.00006399999998,583.999488,730.0001279999999,./data/annotations/train/Rhinoceros_50.txt
Rhinoceros_51,682,1024,Rhinoceros,0.0,0.0,911.36,618.022262,./data/annotations/train/Rhinoceros_51.txt
Rhinoceros_52,680,1024,Rhinoceros,3.2,0.0,1023.36,679.35944,./data/annotations/train/Rhinoceros_52.txt
Rhinoceros_53,683,1024,Rhinoceros,0.0,114.046657,824.32,561.905466,./data/annotations/train/Rhinoceros_53.txt
Rhinoceros_54,768,1024,Rhinoceros,91.52,121.599744,891.52,767.360256,./data/annotations/train/Rhinoceros_54.txt
Rhinoceros_55,768,1024,Rhinoceros,78.08,386.559744,499.84,699.519744,./data/annotations/train/Rhinoceros_55.txt
Rhinoceros_56,768,1024,Rhinoceros,181.76,136.32,852.48,588.800256,./data/annotations/train/Rhinoceros_56.txt
Rhinoceros_57,698,1024,Rhinoceros,0.0,0.0,989.44,674.9680940000001,./data/annotations/train/Rhinoceros_57.txt
Rhinoceros_58,1024,740,Rhinoceros,0.0,102.541312,709.6082,976.618496,./data/annotations/train/Rhinoceros_58.txt
Rhinoceros_59,683,1024,Rhinoceros,79.36,62.789556,927.36,589.4556369999999,./data/annotations/train/Rhinoceros_59.txt
Rhinoceros_6,768,1024,Rhinoceros,412.16,329.600256,763.52,582.399744,./data/annotations/train/Rhinoceros_6.txt
Rhinoceros_60,768,1024,Rhinoceros,266.88,311.04,810.24,631.6800000000001,./data/annotations/train/Rhinoceros_60.txt
Rhinoceros_61,576,1024,Rhinoceros,0.0,119.040192,479.36,526.719744,./data/annotations/train/Rhinoceros_61.txt
Rhinoceros_62,683,1024,Rhinoceros,135.04,265.89599799999996,888.32,567.030698,./data/annotations/train/Rhinoceros_62.txt
Rhinoceros_63,682,1024,Rhinoceros,113.92,49.262906,960.64,680.720568,./data/annotations/train/Rhinoceros_63.txt
Rhinoceros_64,1024,1024,Rhinoceros,25.6,297.6,915.2,985.6,./data/annotations/train/Rhinoceros_64.txt
Rhinoceros_65,768,1024,Rhinoceros,168.32,393.59999999999997,666.24,645.12,./data/annotations/train/Rhinoceros_65.txt
Rhinoceros_66,666,1024,Rhinoceros,0.0,15.369282,881.92,664.719282,./data/annotations/train/Rhinoceros_66.txt
Rhinoceros_67,683,1024,Rhinoceros,0.0,0.0,827.52,682.3593460000001,./data/annotations/train/Rhinoceros_67.txt
Rhinoceros_68,522,1024,Rhinoceros,14.72,21.110202,989.44,514.323468,./data/annotations/train/Rhinoceros_68.txt
Rhinoceros_69,635,1024,Rhinoceros,0.0,0.0,876.8,582.5102649999999,./data/annotations/train/Rhinoceros_69.txt
Rhinoceros_7,683,1024,Rhinoceros,0.0,0.0,872.32,682.3593460000001,./data/annotations/train/Rhinoceros_7.txt
Rhinoceros_70,753,1024,Rhinoceros,0.0,72.99506699999999,985.6,691.530351,./data/annotations/train/Rhinoceros_70.txt
Rhinoceros_71,673,1024,Rhinoceros,202.000384,185.000297,912.0,654.999942,./data/annotations/train/Rhinoceros_71.txt
Rhinoceros_72,1024,1024,Rhinoceros,0.0,0.0,956.16,926.72,./data/annotations/train/Rhinoceros_72.txt
Rhinoceros_73,542,1024,Rhinoceros,380.16,0.0,1023.36,366.66571,./data/annotations/train/Rhinoceros_73.txt
Rhinoceros_74,683,1024,Rhinoceros,0.0,0.0,935.04,633.024207,./data/annotations/train/Rhinoceros_74.txt
Rhinoceros_75,1024,768,Rhinoceros,41.600255999999995,350.39948799999996,486.39974400000006,875.2005119999999,./data/annotations/train/Rhinoceros_75.txt
Rhinoceros_76,683,1024,Rhinoceros,288.64,299.212738,347.52,342.140654,./data/annotations/train/Rhinoceros_76.txt
Rhinoceros_77,683,1024,Rhinoceros,129.28,315.230454,464.64,501.037872,./data/annotations/train/Rhinoceros_77.txt
Rhinoceros_78,768,1024,Rhinoceros,0.0,227.1552,840.1131519999999,767.0983679999999,./data/annotations/train/Rhinoceros_78.txt
Rhinoceros_79,768,1024,Rhinoceros,321.92,338.55974399999997,851.2,587.52,./data/annotations/train/Rhinoceros_79.txt
Rhinoceros_8,681,1024,Rhinoceros,81.92,44.204391,1023.36,625.9050569999999,./data/annotations/train/Rhinoceros_8.txt
Rhinoceros_80,768,1024,Rhinoceros,0.0,10.400255999999999,919.1997439999999,662.4000000000001,./data/annotations/train/Rhinoceros_80.txt
Rhinoceros_81,817,1024,Rhinoceros,52.48,0.0,1023.36,816.359472,./data/annotations/train/Rhinoceros_81.txt
Rhinoceros_82,768,1024,Rhinoceros,14.999552,76.99968,1018.0003839999999,767.000064,./data/annotations/train/Rhinoceros_82.txt
Rhinoceros_83,685,1024,Rhinoceros,0.0,0.0,965.76,684.36021,./data/annotations/train/Rhinoceros_83.txt
Rhinoceros_84,683,1024,Rhinoceros,378.88,10.251147,744.32,656.7304539999999,./data/annotations/train/Rhinoceros_84.txt
Rhinoceros_85,681,1024,Rhinoceros,132.48,134.407608,929.92,635.557551,./data/annotations/train/Rhinoceros_85.txt
Rhinoceros_86,681,1024,Rhinoceros,264.532992,0.0,1023.147008,680.146707,./data/annotations/train/Rhinoceros_86.txt
Rhinoceros_87,680,1024,Rhinoceros,179.84,14.086879999999999,713.6,649.26536,./data/annotations/train/Rhinoceros_87.txt
Rhinoceros_88,683,1024,Rhinoceros,154.88,41.646608,904.96,635.587506,./data/annotations/train/Rhinoceros_88.txt
Rhinoceros_89,771,1024,Rhinoceros,157.44,230.531313,876.8,690.314079,./data/annotations/train/Rhinoceros_89.txt
Rhinoceros_9,683,1024,Rhinoceros,265.6,124.939141,969.6,682.3593460000001,./data/annotations/train/Rhinoceros_9.txt
Rhinoceros_90,826,1024,Rhinoceros,0.64,179.78798600000002,893.44,746.023376,./data/annotations/train/Rhinoceros_90.txt
Rhinoceros_91,768,1024,Rhinoceros,153.6,183.03974399999998,911.36,618.24,./data/annotations/train/Rhinoceros_91.txt
Rhinoceros_92,384,1024,Rhinoceros,0.0,0.0,823.68,383.359872,./data/annotations/train/Rhinoceros_92.txt
Rhinoceros_93,820,1024,Rhinoceros,0.0,0.0,910.72,809.10958,./data/annotations/train/Rhinoceros_93.txt
Rhinoceros_94,683,1024,Rhinoceros,365.44,0.0,1023.36,638.7907759999999,./data/annotations/train/Rhinoceros_94.txt
Rhinoceros_95,768,1024,Rhinoceros,0.0,71.111424,1008.0,751.110912,./data/annotations/train/Rhinoceros_95.txt
Rhinoceros_96,685,1024,Rhinoceros,314.24,204.66841,765.44,519.98624,./data/annotations/train/Rhinoceros_96.txt
Rhinoceros_97,682,1024,Rhinoceros,173.435904,236.675824,663.626752,570.928798,./data/annotations/train/Rhinoceros_97.txt
Rhinoceros_98,686,1024,Rhinoceros,0.0,0.0,878.08,684.719924,./data/annotations/train/Rhinoceros_98.txt
Rhinoceros_99,701,1024,Rhinoceros,0.0,0.0,789.12,700.359286,./data/annotations/train/Rhinoceros_99.txt
Shark_0,768,1024,Shark,43.200511999999996,351.99974399999996,950.4,624.0,./data/annotations/train/Shark_0.txt
Shark_1,682,1024,Shark,311.04,130.51434,801.28,390.262906,./data/annotations/train/Shark_1.txt
Shark_10,678,1024,Shark,30.72,387.977364,583.04,507.69996,./data/annotations/train/Shark_10.txt
Shark_100,745,1024,Shark,252.16,256.87451,871.68,642.506625,./data/annotations/train/Shark_100.txt
Shark_101,1024,1024,Shark,172.340224,55.216128000000005,926.9544960000001,761.307136,./data/annotations/train/Shark_101.txt
Shark_102,683,1024,Shark,355.84,181.32147400000002,1023.36,524.744119,./data/annotations/train/Shark_102.txt
Shark_103,768,1024,Shark,180.48,1.280256,1023.36,556.160256,./data/annotations/train/Shark_103.txt
Shark_104,768,1024,Shark,62.08,193.92000000000002,978.56,535.6800000000001,./data/annotations/train/Shark_104.txt
Shark_105,768,1024,Shark,0.0,16.65408,549.76,594.4151039999999,./data/annotations/train/Shark_105.txt
Shark_106,768,1024,Shark,244.800512,102.39974399999998,1001.6,291.200256,./data/annotations/train/Shark_106.txt
Shark_107,768,1024,Shark,1.92,238.719744,989.44,718.08,./data/annotations/train/Shark_107.txt
Shark_108,768,1024,Shark,5.12,146.559744,867.2,421.76025599999997,./data/annotations/train/Shark_108.txt
Shark_109,576,1024,Shark,401.92,146.559744,759.04,313.599744,./data/annotations/train/Shark_109.txt
Shark_11,1024,683,Shark,215.920205,140.16,682.3593460000001,734.08,./data/annotations/train/Shark_11.txt
Shark_110,681,1024,Shark,222.72,0.0,823.68,439.065897,./data/annotations/train/Shark_110.txt
Shark_111,768,1024,Shark,0.0,0.0,1001.472,765.951744,./data/annotations/train/Shark_111.txt
Shark_112,683,1024,Shark,124.8,29.472815999999998,1023.36,682.3593460000001,./data/annotations/train/Shark_112.txt
Shark_113,768,1024,Shark,334.999552,252.0,1022.999552,530.999808,./data/annotations/train/Shark_113.txt
Shark_114,683,1024,Shark,87.04,223.60873600000002,896.0,480.534895,./data/annotations/train/Shark_114.txt
Shark_115,576,1024,Shark,184.96,98.559936,953.6,366.720192,./data/annotations/train/Shark_115.txt
Shark_116,683,1024,Shark,152.32,231.937921,663.68,456.18731099999997,./data/annotations/train/Shark_116.txt
Shark_117,768,1024,Shark,28.8,415.359744,951.04,634.880256,./data/annotations/train/Shark_117.txt
Shark_118,683,1024,Shark,46.72,112.124695,1023.36,490.14538799999997,./data/annotations/train/Shark_118.txt
Shark_119,683,1024,Shark,67.84,399.16432399999997,1023.36,677.874085,./data/annotations/train/Shark_119.txt
Shark_12,681,1024,Shark,298.88,237.67717199999998,846.08,428.588031,./data/annotations/train/Shark_12.txt
Shark_120,683,1024,Shark,0.64,95.46632500000001,888.96,600.9887749999999,./data/annotations/train/Shark_120.txt
Shark_121,768,1024,Shark,371.84,252.159744,622.08,521.600256,./data/annotations/train/Shark_121.txt
Shark_122,737,1024,Shark,106.88,394.432819,903.68,626.866405,./data/annotations/train/Shark_122.txt
Shark_123,768,1024,Shark,0.0,126.72,988.8,573.440256,./data/annotations/train/Shark_123.txt
Shark_124,768,1024,Shark,96.0,87.03974399999998,851.2,469.11974399999997,./data/annotations/train/Shark_124.txt
Shark_125,683,1024,Shark,240.0,70.47808700000002,1023.36,680.437384,./data/annotations/train/Shark_125.txt
Shark_126,768,1024,Shark,216.999936,166.00012800000002,963.999744,442.00012799999996,./data/annotations/train/Shark_126.txt
Shark_127,768,1024,Shark,304.64,207.5328,808.32,560.4671999999999,./data/annotations/train/Shark_127.txt
Shark_128,768,1024,Shark,256.0,181.76025600000003,958.72,353.28000000000003,./data/annotations/train/Shark_128.txt
Shark_129,768,1024,Shark,0.0,224.18688,617.6,707.789568,./data/annotations/train/Shark_129.txt
Shark_13,768,1024,Shark,515.2,165.759744,676.48,251.52,./data/annotations/train/Shark_13.txt
Shark_130,768,1024,Shark,382.72,5.120256,1023.36,504.320256,./data/annotations/train/Shark_130.txt
Shark_131,768,1024,Shark,29.44,317.06419199999993,611.84,593.774592,./data/annotations/train/Shark_131.txt
Shark_132,683,1024,Shark,439.68,0.0,1023.36,391.475793,./data/annotations/train/Shark_132.txt
Shark_133,768,1024,Shark,2.56,0.0,901.12,530.559744,./data/annotations/train/Shark_133.txt
Shark_134,771,1024,Shark,4.483072,50.546760000000006,964.443136,710.215902,./data/annotations/train/Shark_134.txt
Shark_135,768,1024,Shark,167.733248,195.622656,932.8855039999999,575.4823680000001,./data/annotations/train/Shark_135.txt
Shark_136,768,1024,Shark,31.36,362.240256,883.2,672.0,./data/annotations/train/Shark_136.txt
Shark_137,621,1024,Shark,108.8,51.856604999999995,862.08,273.367926,./data/annotations/train/Shark_137.txt
Shark_138,737,1024,Shark,115.2,414.28243999999995,892.8,675.529778,./data/annotations/train/Shark_138.txt
Shark_139,683,1024,Shark,0.0,57.628125000000004,946.132992,631.775,./data/annotations/train/Shark_139.txt
Shark_14,1024,683,Shark,176.836896,44.16,461.31322600000004,437.12,./data/annotations/train/Shark_14.txt
Shark_140,768,1024,Shark,196.48,321.920256,877.44,537.5999999999999,./data/annotations/train/Shark_140.txt
Shark_141,683,1024,Shark,52.48,287.039629,977.92,465.798487,./data/annotations/train/Shark_141.txt
Shark_142,829,1024,Shark,135.04,159.52198299999998,1022.72,496.50302200000004,./data/annotations/train/Shark_142.txt
Shark_143,680,1024,Shark,367.616,187.40936000000002,947.2,501.80736,./data/annotations/train/Shark_143.txt
Shark_144,683,1024,Shark,106.24,119.813226,1023.36,646.4793070000001,./data/annotations/train/Shark_144.txt
Shark_145,743,1024,Shark,209.000448,165.000239,1020.9996800000001,431.00018300000005,./data/annotations/train/Shark_145.txt
Shark_146,682,1024,Shark,364.8,221.57020599999998,830.08,521.2655579999999,./data/annotations/train/Shark_146.txt
Shark_147,768,1024,Shark,60.999680000000005,304.99968,949.000192,619.00032,./data/annotations/train/Shark_147.txt
Shark_148,576,1024,Shark,117.12,0.0,649.6,407.680128,./data/annotations/train/Shark_148.txt
Shark_149,576,1024,Shark,133.76,98.559936,799.36,363.519936,./data/annotations/train/Shark_149.txt
Shark_15,768,1024,Shark,147.999744,0.9999359999999999,1022.999552,600.999936,./data/annotations/train/Shark_15.txt
Shark_150,576,1024,Shark,274.400256,190.400256,739.9997440000001,372.79987200000005,./data/annotations/train/Shark_150.txt
Shark_151,768,1024,Shark,305.28,472.959744,623.36,586.880256,./data/annotations/train/Shark_151.txt
Shark_152,768,1024,Shark,1.999872,205.99987199999998,940.000256,478.00012799999996,./data/annotations/train/Shark_152.txt
Shark_153,684,1024,Shark,209.28,78.134688,578.56,422.056044,./data/annotations/train/Shark_153.txt
Shark_154,768,1024,Shark,47.36,259.41580799999997,944.64,609.7881600000001,./data/annotations/train/Shark_154.txt
Shark_155,768,1024,Shark,393.6,21.759743999999998,646.4,335.36025600000005,./data/annotations/train/Shark_155.txt
Shark_156,681,1024,Shark,156.16,170.89014,1023.36,674.599281,./data/annotations/train/Shark_156.txt
Shark_157,682,1024,Shark,160.323584,168.68860800000002,899.8789119999999,501.927448,./data/annotations/train/Shark_157.txt
Shark_158,768,1024,Shark,127.36,156.80025600000002,997.76,536.319744,./data/annotations/train/Shark_158.txt
Shark_159,768,1024,Shark,0.0,501.00019199999997,145.000448,587.000064,./data/annotations/train/Shark_159.txt
Shark_16,768,1024,Shark,185.6,510.39974400000006,455.999488,700.8,./data/annotations/train/Shark_16.txt
Shark_160,768,1024,Shark,487.68,249.60000000000002,800.64,515.199744,./data/annotations/train/Shark_160.txt
Shark_161,685,1024,Shark,108.8,153.50165,805.12,509.11323500000003,./data/annotations/train/Shark_161.txt
Shark_162,640,1024,Shark,36.48,180.66048,842.24,515.7158400000001,./data/annotations/train/Shark_162.txt
Shark_163,1024,874,Shark,378.775868,800.0,595.0366799999999,986.88,./data/annotations/train/Shark_163.txt
Shark_164,620,1024,Shark,85.999616,26.999760000000002,922.0003839999999,468.00018,./data/annotations/train/Shark_164.txt
Shark_165,681,1024,Shark,210.56,248.334822,619.52,416.664402,./data/annotations/train/Shark_165.txt
Shark_166,768,1024,Shark,0.0,254.720256,746.88,608.000256,./data/annotations/train/Shark_166.txt
Shark_167,1024,768,Shark,133.119744,405.12,365.439744,583.68,./data/annotations/train/Shark_167.txt
Shark_168,565,1024,Shark,0.0,166.45917,673.599488,420.949295,./data/annotations/train/Shark_168.txt
Shark_169,768,1024,Shark,30.08,513.920256,376.32,674.559744,./data/annotations/train/Shark_169.txt
Shark_17,683,1024,Shark,1.92,48.05314799999999,984.96,680.437384,./data/annotations/train/Shark_17.txt
Shark_170,768,1024,Shark,60.16,0.0,1023.36,624.0,./data/annotations/train/Shark_170.txt
Shark_171,768,1024,Shark,0.64,188.799744,677.12,608.000256,./data/annotations/train/Shark_171.txt
Shark_172,768,1024,Shark,2.56,200.960256,774.4,519.680256,./data/annotations/train/Shark_172.txt
Shark_173,683,1024,Shark,191.36,322.91898499999996,704.0,620.851098,./data/annotations/train/Shark_173.txt
Shark_174,684,1024,Shark,1.28,46.112544,778.24,557.191188,./data/annotations/train/Shark_174.txt
Shark_175,768,768,Shark,130.07999999999998,33.599999999999994,593.28,596.64,./data/annotations/train/Shark_175.txt
Shark_176,682,1024,Shark,133.12,79.332286,741.12,624.4201039999999,./data/annotations/train/Shark_176.txt
Shark_177,773,1024,Shark,0.0,309.32831799999997,963.2,764.6747899999999,./data/annotations/train/Shark_177.txt
Shark_178,1024,768,Shark,232.32,282.88,636.159744,596.48,./data/annotations/train/Shark_178.txt
Shark_179,768,1024,Shark,570.88,187.520256,878.72,386.559744,./data/annotations/train/Shark_179.txt
Shark_18,771,1024,Shark,280.32,215.98254299999996,811.52,522.972384,./data/annotations/train/Shark_18.txt
Shark_180,531,1024,Shark,23.04,165.256758,579.2,272.225646,./data/annotations/train/Shark_180.txt
Shark_181,683,1024,Shark,0.0,181.96281100000002,728.96,513.210981,./data/annotations/train/Shark_181.txt
Shark_182,1024,1024,Shark,49.92,418.18112,998.4,794.0966400000001,./data/annotations/train/Shark_182.txt
Shark_183,640,1024,Shark,80.64,33.31328,967.68,283.16288,./data/annotations/train/Shark_183.txt
Shark_184,768,1024,Shark,197.76,248.960256,799.36,541.4399999999999,./data/annotations/train/Shark_184.txt
Shark_185,768,1024,Shark,0.0,97.599744,839.999488,672.0,./data/annotations/train/Shark_185.txt
Shark_186,768,1024,Shark,217.6,166.400256,536.32,340.479744,./data/annotations/train/Shark_186.txt
Shark_187,768,1024,Shark,193.92,107.52000000000001,916.48,639.999744,./data/annotations/train/Shark_187.txt
Shark_188,768,1024,Shark,56.96,158.21184000000002,821.76,600.18048,./data/annotations/train/Shark_188.txt
Shark_189,513,1024,Shark,165.999616,182.99992500000002,782.999552,343.999845,./data/annotations/train/Shark_189.txt
Shark_19,576,1024,Shark,238.08,238.079808,642.56,355.84012799999994,./data/annotations/train/Shark_19.txt
Shark_190,768,1024,Shark,446.25305599999996,242.19955199999998,986.7264,596.18304,./data/annotations/train/Shark_190.txt
Shark_191,768,1024,Shark,209.77766400000002,181.33324800000003,931.5553279999999,410.66649600000005,./data/annotations/train/Shark_191.txt
Shark_192,768,1024,Shark,454.4,179.19974399999998,853.76,570.24,./data/annotations/train/Shark_192.txt
Shark_193,683,1024,Shark,5.76,0.0,1023.36,541.4024890000001,./data/annotations/train/Shark_193.txt
Shark_194,683,1024,Shark,48.0,16.65837,1023.36,579.20449,./data/annotations/train/Shark_194.txt
Shark_195,685,1024,Shark,163.84,175.88676500000003,803.2,550.6865700000001,./data/annotations/train/Shark_195.txt
Shark_196,574,1024,Shark,0.0,191.97315200000003,749.44,410.822706,./data/annotations/train/Shark_196.txt
Shark_197,667,1024,Shark,117.46303999999999,340.404784,573.495296,507.50028999999995,./data/annotations/train/Shark_197.txt
Shark_198,683,1024,Shark,489.6,286.13055599999996,978.56,570.980487,./data/annotations/train/Shark_198.txt
Shark_199,683,1024,Shark,231.04,246.03367500000002,1020.8,462.59453399999995,./data/annotations/train/Shark_199.txt
Shark_2,733,1024,Shark,416.0,55.743917,1023.36,263.341978,./data/annotations/train/Shark_2.txt
Shark_20,1024,1024,Shark,356.48,231.68,617.6,327.68,./data/annotations/train/Shark_20.txt
Shark_200,768,1024,Shark,1.000448,184.99967999999998,762.999808,703.00032,./data/annotations/train/Shark_200.txt
Shark_201,683,1024,Shark,0.0,0.0,917.12,614.443875,./data/annotations/train/Shark_201.txt
Shark_202,683,1024,Shark,0.0,80.999702,780.99968,273.999793,./data/annotations/train/Shark_202.txt
Shark_203,683,1024,Shark,129.707008,129.77,878.364672,415.491439,./data/annotations/train/Shark_203.txt
Shark_204,682,1024,Shark,171.52,159.94400399999998,884.48,423.530866,./data/annotations/train/Shark_204.txt
Shark_205,768,1024,Shark,122.88,107.52000000000001,899.2,435.200256,./data/annotations/train/Shark_205.txt
Shark_206,725,1024,Shark,202.24,60.203275,957.44,648.1449250000001,./data/annotations/train/Shark_206.txt
Shark_207,640,1024,Shark,51.2,17.93792,946.56,363.88416,./data/annotations/train/Shark_207.txt
Shark_208,568,1024,Shark,3.2,119.74746400000001,679.68,563.517344,./data/annotations/train/Shark_208.txt
Shark_209,681,1024,Shark,0.64,111.471528,979.2,570.8101140000001,./data/annotations/train/Shark_209.txt
Shark_21,1024,755,Shark,230.95978500000004,404.818944,550.321765,1022.406656,./data/annotations/train/Shark_21.txt
Shark_210,768,1024,Shark,271.36,253.44,752.64,636.800256,./data/annotations/train/Shark_210.txt
Shark_211,768,1024,Shark,233.6,209.454336,955.52,605.304576,./data/annotations/train/Shark_211.txt
Shark_212,575,1024,Shark,0.0,127.42229999999999,757.76,402.11589999999995,./data/annotations/train/Shark_212.txt
Shark_213,728,1024,Shark,207.567872,197.916264,846.8756480000001,437.35328000000004,./data/annotations/train/Shark_213.txt
Shark_214,683,1024,Shark,3.84,149.926696,1021.44,645.838653,./data/annotations/train/Shark_214.txt
Shark_215,768,1024,Shark,386.56,323.199744,760.96,676.479744,./data/annotations/train/Shark_215.txt
Shark_216,768,1024,Shark,139.52,177.279744,1000.96,629.76,./data/annotations/train/Shark_216.txt
Shark_217,683,1024,Shark,267.52,194.77657400000004,1021.44,504.881796,./data/annotations/train/Shark_217.txt
Shark_218,1024,683,Shark,0.0,492.8,657.395696,772.48,./data/annotations/train/Shark_218.txt
Shark_219,768,1024,Shark,72.32,142.838784,960.64,594.4151039999999,./data/annotations/train/Shark_219.txt
Shark_22,683,1024,Shark,362.99980800000003,129.000259,1022.999552,512.0000220000001,./data/annotations/train/Shark_22.txt
Shark_220,768,1024,Shark,107.52,218.240256,755.84,693.759744,./data/annotations/train/Shark_220.txt
Shark_221,768,1024,Shark,402.56,311.940096,881.28,589.291008,./data/annotations/train/Shark_221.txt
Shark_222,768,1024,Shark,307.84,148.479744,1021.44,510.72,./data/annotations/train/Shark_222.txt
Shark_223,768,1024,Shark,307.2,232.959744,649.6,407.679744,./data/annotations/train/Shark_223.txt
Shark_224,683,1024,Shark,56.32,173.632943,1023.36,495.91195700000003,./data/annotations/train/Shark_224.txt
Shark_225,768,1024,Shark,33.941503999999995,87.753216,1023.36,609.7881600000001,./data/annotations/train/Shark_225.txt
Shark_226,576,1024,Shark,30.08,71.75980799999999,880.64,374.816448,./data/annotations/train/Shark_226.txt
Shark_227,667,1024,Shark,0.0,353.524007,636.372992,572.4047260000001,./data/annotations/train/Shark_227.txt
Shark_228,681,1024,Shark,74.472448,322.98263700000007,957.193216,606.549675,./data/annotations/train/Shark_228.txt
Shark_229,768,1024,Shark,69.76,275.199744,849.28,521.600256,./data/annotations/train/Shark_229.txt
Shark_23,768,1024,Shark,24.999935999999998,268.99968,716.99968,482.99980800000003,./data/annotations/train/Shark_23.txt
Shark_230,576,1024,Shark,120.32,103.04006400000002,344.96,241.92,./data/annotations/train/Shark_230.txt
Shark_231,638,1024,Shark,351.36,115.941826,628.48,492.592144,./data/annotations/train/Shark_231.txt
Shark_232,605,1024,Shark,384.0,319.767305,980.48,468.13932,./data/annotations/train/Shark_232.txt
Shark_233,768,1024,Shark,316.8,151.040256,824.96,481.280256,./data/annotations/train/Shark_233.txt
Shark_234,1024,834,Shark,30.083213999999998,352.64,641.981508,664.96,./data/annotations/train/Shark_234.txt
Shark_235,768,1024,Shark,0.0,282.24,778.24,474.879744,./data/annotations/train/Shark_235.txt
Shark_236,768,1024,Shark,0.0,29.439743999999997,856.32,732.800256,./data/annotations/train/Shark_236.txt
Shark_237,640,1024,Shark,12.8,8.96896,1009.92,287.64736,./data/annotations/train/Shark_237.txt
Shark_238,768,1024,Shark,0.0,185.600256,686.08,455.04,./data/annotations/train/Shark_238.txt
